Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
CL46517,C775277,V775277,10000,2026-02-03,1
CL46518,C337673,V337673,10000,2026-02-04,1
CL46519,C697623,V697623,10000,2026-02-05,1
CL46520,C817330,V817330,10000,2026-02-06,1
CL46521,C865182,V865182,10000,2026-02-07,1
CL46522,C580793,V580793,10000,2026-02-08,1
CL46523,C811392,V811392,10000,2026-02-09,1
CL46524,C127475,V127475,10000,2026-02-10,1
CL46525,C236665,V236665,10000,2026-02-11,1
CL46526,C203174,V203174,10000,2026-02-12,1
CL46527,C470777,V470777,10000,2026-02-13,2
CL46528,C119378,V119378,10000,2026-02-14,1
CL46529,C556232,V556232,10000,2026-02-15,1
CL46530,C688231,V688231,10000,2026-02-16,1
CL46531,C10093,V10093,10000,2026-02-17,1
CL46532,C358325,V358325,10000,2026-02-18,1
CL46533,C232412,V232412,10000,2026-02-19,1
CL46534,C154140,V154140,10000,2026-02-20,1
CL46535,C284571,V284571,10000,2026-02-21,1
CL46536,C445537,V445537,10000,2026-02-22,1
CL46537,C788506,V788506,10000,2026-02-23,1
CL46538,C322013,V322013,10000,2026-02-24,1
CL46539,C416088,V416088,10000,2026-02-25,1
CL46540,C646749,V646749,10000,2026-02-26,1
CL46541,C889491,V889491,10000,2026-02-27,1
CL46542,C171757,V171757,10000,2026-02-28,1
CL46543,C208624,V208624,10000,2026-01-01,1
CL46544,C994679,V994679,10000,2026-01-02,1
CL46545,C395161,V395161,10000,2026-01-03,1
CL46546,C188428,V188428,10000,2026-01-04,1
CL46547,C242769,V242769,10000,2026-01-05,1
CL46548,C158074,V158074,10000,2026-01-06,1
CL46549,C936125,V936125,10000,2026-01-07,1
CL46550,C318251,V318251,10000,2026-01-08,1
CL46551,C245464,V245464,10000,2026-01-09,1
CL46552,C629717,V629717,10000,2026-01-10,1
CL46553,C679696,V679696,10000,2026-01-11,1
CL46554,C340534,V340534,10000,2026-01-12,1
CL46555,C138075,V138075,10000,2026-01-13,1
CL46556,C731191,V731191,10000,2026-01-14,1
CL46557,C861037,V861037,10000,2026-01-15,1
CL46558,C865828,V865828,10000,2026-01-16,1
CL46559,C998780,V998780,10000,2026-01-17,1
CL46560,C221371,V221371,10000,2026-01-18,2
CL46561,C163805,V163805,10000,2026-01-19,1
CL46562,C702240,V702240,10000,2026-01-20,2
CL46563,C194076,V194076,10000,2026-01-21,1
CL46564,C404548,V404548,10000,2026-01-22,2
CL46565,C401215,V401215,10000,2026-01-23,1
CL46566,C109765,V109765,10000,2026-01-24,1
CL46567,C146086,V146086,10000,2026-01-25,1
CL46568,C986734,V986734,10000,2026-01-26,1
CL46569,C813514,V813514,10000,2026-01-27,1
CL46570,C838257,V838257,10000,2026-01-28,1
CL46571,C775271,V775271,10000,2026-01-29,1
CL46572,C653497,V653497,10000,2026-01-30,1
CL46573,C256613,V256613,10000,2026-01-31,1
CL46574,C707886,V707886,10000,2026-02-01,1
CL46575,C22533,V22533,10000,2026-02-02,1
CL46576,C442827,V442827,10000,2026-02-03,1
CL46577,C71588,V71588,10000,2026-02-04,1
CL46578,C418495,V418495,10000,2026-02-05,1
CL46579,C78385,V78385,10000,2026-02-06,1
CL46580,C710437,V710437,10000,2026-02-07,1
CL46581,C662411,V662411,10000,2026-02-08,1
CL46582,C147172,V147172,10000,2026-02-09,1
CL46583,C959229,V959229,10000,2026-02-10,1
CL46584,C116598,V116598,10000,2026-02-11,1
CL46585,C859741,V859741,10000,2026-02-12,1
CL46586,C901200,V901200,10000,2026-02-13,1
CL46587,C119466,V119466,10000,2026-02-14,1
CL46588,C411620,V411620,10000,2026-02-15,1
CL46589,C834712,V834712,10000,2026-02-16,1
CL46590,C365520,V365520,10000,2026-02-17,1
CL46591,C580894,V580894,10000,2026-02-18,1
CL46592,C514757,V514757,10000,2026-02-19,2
CL46593,C702077,V702077,10000,2026-02-20,1
CL46594,C406660,V406660,10000,2026-02-21,1
CL46595,C846560,V846560,10000,2026-02-22,1
CL46596,C555378,V555378,10000,2026-02-23,1
CL46597,C2194,V2194,10000,2026-02-24,1
CL46598,C424685,V424685,10000,2026-02-25,1
CL46599,C540401,V540401,10000,2026-02-26,1
CL46600,C215609,V215609,10000,2026-02-27,1
CL46601,C601863,V601863,10000,2026-02-28,1
CL46602,C838869,V838869,10000,2026-01-01,1
CL46603,C532197,V532197,10000,2026-01-02,1
CL46604,C292417,V292417,10000,2026-01-03,1
CL46605,C882410,V882410,10000,2026-01-04,1
CL46606,C407677,V407677,10000,2026-01-05,1
CL46607,C773444,V773444,10000,2026-01-06,1
CL46608,C513432,V513432,10000,2026-01-07,1
CL46609,C712360,V712360,10000,2026-01-08,1
CL46610,C806582,V806582,10000,2026-01-09,1
CL46611,C60497,V60497,10000,2026-01-10,1
CL46612,C407941,V407941,10000,2026-01-11,1
CL46613,C370721,V370721,10000,2026-01-12,1
CL46614,C669563,V669563,10000,2026-01-13,1
CL46615,C170710,V170710,10000,2026-01-14,1
CL46616,C259641,V259641,10000,2026-01-15,1
CL46617,C466125,V466125,10000,2026-01-16,1
CL46618,C126131,V126131,10000,2026-01-17,1
CL46619,C262783,V262783,10000,2026-01-18,1
CL46620,C957545,V957545,10000,2026-01-19,1
CL46621,C608958,V608958,10000,2026-01-20,1
CL46622,C468319,V468319,10000,2026-01-21,1
CL46623,C481556,V481556,10000,2026-01-22,1
CL46624,C270088,V270088,10000,2026-01-23,1
CL46625,C893528,V893528,10000,2026-01-24,1
CL46626,C501587,V501587,10000,2026-01-25,1
CL46627,C897579,V897579,10000,2026-01-26,1
CL46628,C477076,V477076,10000,2026-01-27,1
CL46629,C121235,V121235,10000,2026-01-28,1
CL46630,C44500,V44500,10000,2026-01-29,1
CL46631,C599678,V599678,10000,2026-01-30,1
CL46632,C15770,V15770,10000,2026-01-31,1
CL46633,C396001,V396001,10000,2026-02-01,1
CL46634,C603980,V603980,10000,2026-02-02,1
CL46635,C152934,V152934,10000,2026-02-03,1
CL46636,C578438,V578438,10000,2026-02-04,1
CL46637,C357768,V357768,10000,2026-02-05,1
CL46638,C704164,V704164,10000,2026-02-06,1
CL46639,C226363,V226363,10000,2026-02-07,1
CL46640,C264408,V264408,10000,2026-02-08,1
CL46641,C406405,V406405,10000,2026-02-09,1
CL46642,C350156,V350156,10000,2026-02-10,1
CL46643,C665283,V665283,10000,2026-02-11,1
CL46644,C209945,V209945,10000,2026-02-12,1
CL46645,C733954,V733954,10000,2026-02-13,1
CL46646,C27119,V27119,10000,2026-02-14,1
CL46647,C401966,V401966,10000,2026-02-15,1
CL46648,C136937,V136937,10000,2026-02-16,1
CL46649,C912862,V912862,10000,2026-02-17,1
CL46650,C328895,V328895,10000,2026-02-18,1
CL46651,C575217,V575217,10000,2026-02-19,1
CL46652,C711933,V711933,10000,2026-02-20,1
CL46653,C370873,V370873,10000,2026-02-21,1
CL46654,C586427,V586427,10000,2026-02-22,1
CL46655,C692719,V692719,10000,2026-02-23,1
CL46656,C126062,V126062,10000,2026-02-24,1
CL46657,C826508,V826508,10000,2026-02-25,1
CL46658,C631401,V631401,10000,2026-02-26,1
CL46659,C617615,V617615,10000,2026-02-27,1
CL46660,C101227,V101227,10000,2026-02-28,1
CL46661,C571293,V571293,10000,2026-01-01,1
CL46662,C655502,V655502,10000,2026-01-02,1
CL46663,C482604,V482604,10000,2026-01-03,1
CL46664,C555827,V555827,10000,2026-01-04,1
CL46665,C586660,V586660,10000,2026-01-05,1
CL46666,C954242,V954242,10000,2026-01-06,1
CL46667,C45558,V45558,10000,2026-01-07,1
CL46668,C280592,V280592,10000,2026-01-08,1
CL46669,C926928,V926928,10000,2026-01-09,1
CL46670,C471251,V471251,10000,2026-01-10,1
CL46671,C61838,V61838,10000,2026-01-11,1
CL46672,C782673,V782673,10000,2026-01-12,1
CL46673,C37178,V37178,10000,2026-01-13,1
CL46674,C672842,V672842,10000,2026-01-14,1
CL46675,C934887,V934887,10000,2026-01-15,1
CL46676,C979506,V979506,10000,2026-01-16,1
CL46677,C267574,V267574,10000,2026-01-17,2
CL46678,C669789,V669789,10000,2026-01-18,1
CL46679,C495146,V495146,10000,2026-01-19,1
CL46680,C931712,V931712,10000,2026-01-20,2
CL46681,C557126,V557126,10000,2026-01-21,1
CL46682,C386673,V386673,10000,2026-01-22,1
CL46683,C848199,V848199,10000,2026-01-23,1
CL46684,C431495,V431495,10000,2026-01-24,1
CL46685,C200759,V200759,10000,2026-01-25,2
CL46686,C300663,V300663,10000,2026-01-26,1
CL46687,C860340,V860340,10000,2026-01-27,1
CL46688,C258143,V258143,10000,2026-01-28,1
CL46689,C849756,V849756,10000,2026-01-29,1
CL46690,C430016,V430016,10000,2026-01-30,1
CL46691,C526453,V526453,10000,2026-01-31,1
CL46692,C35725,V35725,10000,2026-02-01,1
CL46693,C496193,V496193,10000,2026-02-02,1
CL46694,C996649,V996649,10000,2026-02-03,1
CL46695,C283328,V283328,10000,2026-02-04,1
CL46696,C286038,V286038,10000,2026-02-05,1
CL46697,C257382,V257382,10000,2026-02-06,1
CL46698,C843715,V843715,10000,2026-02-07,1
CL46699,C215589,V215589,10000,2026-02-08,1
CL46700,C151283,V151283,10000,2026-02-09,1
CL46701,C304387,V304387,10000,2026-02-10,2
CL46702,C491545,V491545,10000,2026-02-11,1
CL46703,C90045,V90045,10000,2026-02-12,1
CL46704,C782326,V782326,10000,2026-02-13,1
CL46705,C624395,V624395,10000,2026-02-14,1
CL46706,C691749,V691749,10000,2026-02-15,1
CL46707,C27742,V27742,10000,2026-02-16,1
CL46708,C694489,V694489,10000,2026-02-17,1
CL46709,C690561,V690561,10000,2026-02-18,1
CL46710,C494407,V494407,10000,2026-02-19,1
CL46711,C474843,V474843,10000,2026-02-20,1
CL46712,C37761,V37761,10000,2026-02-21,1
CL46713,C33981,V33981,10000,2026-02-22,1
CL46714,C376942,V376942,10000,2026-02-23,1
CL46715,C793154,V793154,10000,2026-02-24,1
CL46716,C851274,V851274,10000,2026-02-25,1
CL46717,C553492,V553492,10000,2026-02-26,2
CL46718,C44050,V44050,10000,2026-02-27,1
CL46719,C301470,V301470,10000,2026-02-28,1
CL46720,C904241,V904241,10000,2026-01-01,1
CL46721,C960426,V960426,10000,2026-01-02,1
CL46722,C220149,V220149,10000,2026-01-03,2
CL46723,C672747,V672747,10000,2026-01-04,1
CL46724,C710616,V710616,10000,2026-01-05,1
CL46725,C903380,V903380,10000,2026-01-06,1
CL46726,C442732,V442732,10000,2026-01-07,1
CL46727,C534585,V534585,10000,2026-01-08,1
CL46728,C725074,V725074,10000,2026-01-09,1
CL46729,C407640,V407640,10000,2026-01-10,1
CL46730,C287989,V287989,10000,2026-01-11,1
CL46731,C196913,V196913,10000,2026-01-12,1
CL46732,C273485,V273485,10000,2026-01-13,1
CL46733,C615229,V615229,10000,2026-01-14,1
CL46734,C236826,V236826,10000,2026-01-15,1
CL46735,C476883,V476883,10000,2026-01-16,1
CL46736,C751546,V751546,10000,2026-01-17,1
CL46737,C161032,V161032,10000,2026-01-18,2
CL46738,C835161,V835161,10000,2026-01-19,1
CL46739,C171847,V171847,10000,2026-01-20,1
CL46740,C780203,V780203,10000,2026-01-21,1
CL46741,C773495,V773495,10000,2026-01-22,1
CL46742,C179845,V179845,10000,2026-01-23,1
CL46743,C71928,V71928,10000,2026-01-24,1
CL46744,C313964,V313964,10000,2026-01-25,1
CL46745,C838747,V838747,10000,2026-01-26,1
CL46746,C913654,V913654,10000,2026-01-27,1
CL46747,C366137,V366137,10000,2026-01-28,1
CL46748,C188820,V188820,10000,2026-01-29,1
CL46749,C109903,V109903,10000,2026-01-30,1
CL46750,C353315,V353315,10000,2026-01-31,1
CL46751,C738195,V738195,10000,2026-02-01,1
CL46752,C690321,V690321,10000,2026-02-02,1
CL46753,C687537,V687537,10000,2026-02-03,1
CL46754,C778855,V778855,10000,2026-02-04,1
CL46755,C282883,V282883,10000,2026-02-05,1
CL46756,C933700,V933700,10000,2026-02-06,1
CL46757,C304147,V304147,10000,2026-02-07,1
CL46758,C3121,V3121,10000,2026-02-08,1
CL46759,C11597,V11597,10000,2026-02-09,1
CL46760,C542492,V542492,10000,2026-02-10,1
CL46761,C116282,V116282,10000,2026-02-11,1
CL46762,C143163,V143163,10000,2026-02-12,1
CL46763,C963640,V963640,10000,2026-02-13,1
CL46764,C659414,V659414,10000,2026-02-14,1
CL46765,C203707,V203707,10000,2026-02-15,1
CL46766,C52030,V52030,10000,2026-02-16,1
CL46767,C108388,V108388,10000,2026-02-17,1
CL46768,C453532,V453532,10000,2026-02-18,1
CL46769,C443771,V443771,10000,2026-02-19,1
CL46770,C58508,V58508,10000,2026-02-20,1
CL46771,C377289,V377289,10000,2026-02-21,1
CL46772,C235225,V235225,10000,2026-02-22,1
CL46773,C521345,V521345,10000,2026-02-23,1
CL46774,C130192,V130192,10000,2026-02-24,1
CL46775,C262261,V262261,10000,2026-02-25,1
CL46776,C935773,V935773,10000,2026-02-26,1
CL46777,C121117,V121117,10000,2026-02-27,2
CL46778,C951556,V951556,10000,2026-02-28,1
CL46779,C65966,V65966,10000,2026-01-01,1
CL46780,C582954,V582954,10000,2026-01-02,1
CL46781,C11097,V11097,10000,2026-01-03,1
CL46782,C554198,V554198,10000,2026-01-04,1
CL46783,C954713,V954713,10000,2026-01-05,1
CL46784,C818773,V818773,10000,2026-01-06,1
CL46785,C666569,V666569,10000,2026-01-07,1
CL46786,C539404,V539404,10000,2026-01-08,1
CL46787,C3389,V3389,10000,2026-01-09,1
CL46788,C828858,V828858,10000,2026-01-10,1
CL46789,C856788,V856788,10000,2026-01-11,1
CL46790,C3738,V3738,10000,2026-01-12,1
CL46791,C73068,V73068,10000,2026-01-13,1
CL46792,C467910,V467910,10000,2026-01-14,1
CL46793,C696009,V696009,10000,2026-01-15,1
CL46794,C967706,V967706,10000,2026-01-16,1
CL46795,C71046,V71046,10000,2026-01-17,1
CL46796,C883828,V883828,10000,2026-01-18,1
CL46797,C215733,V215733,10000,2026-01-19,1
CL46798,C58424,V58424,10000,2026-01-20,1
CL46799,C549269,V549269,10000,2026-01-21,1
CL46800,C990289,V990289,10000,2026-01-22,2
CL46801,C674554,V674554,10000,2026-01-23,1
CL46802,C605880,V605880,10000,2026-01-24,1
CL46803,C166034,V166034,10000,2026-01-25,1
CL46804,C368049,V368049,10000,2026-01-26,1
CL46805,C919641,V919641,10000,2026-01-27,1
CL46806,C208222,V208222,10000,2026-01-28,1
CL46807,C110745,V110745,10000,2026-01-29,1
CL46808,C992411,V992411,10000,2026-01-30,1
CL46809,C291544,V291544,10000,2026-01-31,1
CL46810,C129086,V129086,10000,2026-02-01,1
CL46811,C808706,V808706,10000,2026-02-02,1
CL46812,C149709,V149709,10000,2026-02-03,1
CL46813,C308042,V308042,10000,2026-02-04,1
CL46814,C984924,V984924,10000,2026-02-05,1
CL46815,C481378,V481378,10000,2026-02-06,1
CL46816,C762053,V762053,10000,2026-02-07,1
CL46817,C105971,V105971,10000,2026-02-08,1
CL46818,C838010,V838010,10000,2026-02-09,1
CL46819,C940181,V940181,10000,2026-02-10,1
CL46820,C663713,V663713,10000,2026-02-11,1
CL46821,C474335,V474335,10000,2026-02-12,1
CL46822,C958363,V958363,10000,2026-02-13,1
CL46823,C597113,V597113,10000,2026-02-14,1
CL46824,C676812,V676812,10000,2026-02-15,1
CL46825,C395493,V395493,10000,2026-02-16,1
CL46826,C530568,V530568,10000,2026-02-17,1
CL46827,C726425,V726425,10000,2026-02-18,1
CL46828,C735427,V735427,10000,2026-02-19,1
CL46829,C890881,V890881,10000,2026-02-20,1
CL46830,C713961,V713961,10000,2026-02-21,1
CL46831,C639046,V639046,10000,2026-02-22,1
CL46832,C410256,V410256,10000,2026-02-23,1
CL46833,C290306,V290306,10000,2026-02-24,1
CL46834,C41319,V41319,10000,2026-02-25,1
CL46835,C586998,V586998,10000,2026-02-26,1
CL46836,C643633,V643633,10000,2026-02-27,1
CL46837,C277807,V277807,10000,2026-02-28,1
CL46838,C248101,V248101,10000,2026-01-01,1
CL46839,C647891,V647891,10000,2026-01-02,1
CL46840,C350050,V350050,10000,2026-01-03,1
CL46841,C836386,V836386,10000,2026-01-04,1
CL46842,C485559,V485559,10000,2026-01-05,1
CL46843,C473545,V473545,10000,2026-01-06,1
CL46844,C11914,V11914,10000,2026-01-07,1
CL46845,C248404,V248404,10000,2026-01-08,1
CL46846,C629871,V629871,10000,2026-01-09,1
CL46847,C528509,V528509,10000,2026-01-10,1
CL46848,C76742,V76742,10000,2026-01-11,1
CL46849,C825932,V825932,10000,2026-01-12,1
CL46850,C149914,V149914,10000,2026-01-13,1
CL46851,C834617,V834617,10000,2026-01-14,1
CL46852,C446,V446,10000,2026-01-15,1
CL46853,C70524,V70524,10000,2026-01-16,1
CL46854,C296500,V296500,10000,2026-01-17,1
CL46855,C295161,V295161,10000,2026-01-18,1
CL46856,C404912,V404912,10000,2026-01-19,2
CL46857,C755411,V755411,10000,2026-01-20,1
CL46858,C441315,V441315,10000,2026-01-21,1
CL46859,C280011,V280011,10000,2026-01-22,1
CL46860,C6718,V6718,10000,2026-01-23,1
CL46861,C535854,V535854,10000,2026-01-24,1
CL46862,C485953,V485953,10000,2026-01-25,1
CL46863,C717970,V717970,10000,2026-01-26,1
CL46864,C363223,V363223,10000,2026-01-27,1
CL46865,C951031,V951031,10000,2026-01-28,2
CL46866,C889072,V889072,10000,2026-01-29,1
CL46867,C373498,V373498,10000,2026-01-30,1
CL46868,C963744,V963744,10000,2026-01-31,1
CL46869,C282316,V282316,10000,2026-02-01,1
CL46870,C243077,V243077,10000,2026-02-02,1
CL46871,C333449,V333449,10000,2026-02-03,1
CL46872,C46644,V46644,10000,2026-02-04,1
CL46873,C889324,V889324,10000,2026-02-05,1
CL46874,C975915,V975915,10000,2026-02-06,1
CL46875,C867828,V867828,10000,2026-02-07,1
CL46876,C3002,V3002,10000,2026-02-08,1
CL46877,C353956,V353956,10000,2026-02-09,1
CL46878,C721495,V721495,10000,2026-02-10,1
CL46879,C99097,V99097,10000,2026-02-11,1
CL46880,C775069,V775069,10000,2026-02-12,1
CL46881,C775469,V775469,10000,2026-02-13,1
CL46882,C182472,V182472,10000,2026-02-14,1
CL46883,C69848,V69848,10000,2026-02-15,1
CL46884,C793556,V793556,10000,2026-02-16,1
CL46885,C829599,V829599,10000,2026-02-17,1
CL46886,C438659,V438659,10000,2026-02-18,1
CL46887,C259307,V259307,10000,2026-02-19,1
CL46888,C477962,V477962,10000,2026-02-20,1
CL46889,C470048,V470048,10000,2026-02-21,2
CL46890,C486867,V486867,10000,2026-02-22,1
CL46891,C155096,V155096,10000,2026-02-23,1
CL46892,C843083,V843083,10000,2026-02-24,1
CL46893,C397242,V397242,10000,2026-02-25,1
CL46894,C601911,V601911,10000,2026-02-26,1
CL46895,C513795,V513795,10000,2026-02-27,1
CL46896,C182116,V182116,10000,2026-02-28,1
CL46897,C974532,V974532,10000,2026-01-01,1
CL46898,C55277,V55277,10000,2026-01-02,1
CL46899,C172621,V172621,10000,2026-01-03,1
CL46900,C794251,V794251,10000,2026-01-04,1
CL46901,C114582,V114582,10000,2026-01-05,1
CL46902,C654614,V654614,10000,2026-01-06,1
CL46903,C579696,V579696,10000,2026-01-07,1
CL46904,C543921,V543921,10000,2026-01-08,1
CL46905,C636865,V636865,10000,2026-01-09,1
CL46906,C785780,V785780,10000,2026-01-10,1
CL46907,C88116,V88116,10000,2026-01-11,1
CL46908,C74202,V74202,10000,2026-01-12,1
CL46909,C302862,V302862,10000,2026-01-13,1
CL46910,C212589,V212589,10000,2026-01-14,1
CL46911,C713711,V713711,10000,2026-01-15,1
CL46912,C789807,V789807,10000,2026-01-16,1
CL46913,C936753,V936753,10000,2026-01-17,1
CL46914,C31703,V31703,10000,2026-01-18,1
CL46915,C318450,V318450,10000,2026-01-19,1
CL46916,C986672,V986672,10000,2026-01-20,1
CL46917,C356885,V356885,10000,2026-01-21,1
CL46918,C822060,V822060,10000,2026-01-22,1
CL46919,C768355,V768355,10000,2026-01-23,1
CL46920,C683480,V683480,10000,2026-01-24,1
CL46921,C951715,V951715,10000,2026-01-25,1
CL46922,C94930,V94930,10000,2026-01-26,1
CL46923,C465244,V465244,10000,2026-01-27,1
CL46924,C430760,V430760,10000,2026-01-28,1
CL46925,C409312,V409312,10000,2026-01-29,1
CL46926,C885466,V885466,10000,2026-01-30,1
CL46927,C386987,V386987,10000,2026-01-31,2
CL46928,C766167,V766167,10000,2026-02-01,1
CL46929,C455028,V455028,10000,2026-02-02,1
CL46930,C349057,V349057,10000,2026-02-03,1
CL46931,C748496,V748496,10000,2026-02-04,1
CL46932,C133950,V133950,10000,2026-02-05,1
CL46933,C330543,V330543,10000,2026-02-06,1
CL46934,C211918,V211918,10000,2026-02-07,1
CL46935,C488791,V488791,10000,2026-02-08,1
CL46936,C774810,V774810,10000,2026-02-09,1
CL46937,C11207,V11207,10000,2026-02-10,1
CL46938,C533528,V533528,10000,2026-02-11,2
CL46939,C290057,V290057,10000,2026-02-12,1
CL46940,C230780,V230780,10000,2026-02-13,1
CL46941,C896437,V896437,10000,2026-02-14,1
CL46942,C599943,V599943,10000,2026-02-15,1
CL46943,C497389,V497389,10000,2026-02-16,1
CL46944,C770195,V770195,10000,2026-02-17,1
CL46945,C133306,V133306,10000,2026-02-18,1
CL46946,C336600,V336600,10000,2026-02-19,1
CL46947,C663851,V663851,10000,2026-02-20,1
CL46948,C383458,V383458,10000,2026-02-21,1
CL46949,C682497,V682497,10000,2026-02-22,1
CL46950,C313166,V313166,10000,2026-02-23,1
CL46951,C217456,V217456,10000,2026-02-24,1
CL46952,C707732,V707732,10000,2026-02-25,1
CL46953,C17780,V17780,10000,2026-02-26,1
CL46954,C238954,V238954,10000,2026-02-27,1
CL46955,C289345,V289345,10000,2026-02-28,1
CL46956,C788266,V788266,10000,2026-01-01,1
CL46957,C817224,V817224,10000,2026-01-02,1
CL46958,C802322,V802322,10000,2026-01-03,1
CL46959,C989727,V989727,10000,2026-01-04,2
CL46960,C844413,V844413,10000,2026-01-05,1
CL46961,C291361,V291361,10000,2026-01-06,1
CL46962,C648101,V648101,10000,2026-01-07,1
CL46963,C903610,V903610,10000,2026-01-08,1
CL46964,C349055,V349055,10000,2026-01-09,2
CL46965,C260549,V260549,10000,2026-01-10,1
CL46966,C616753,V616753,10000,2026-01-11,1
CL46967,C457134,V457134,10000,2026-01-12,1
CL46968,C425185,V425185,10000,2026-01-13,1
CL46969,C66868,V66868,10000,2026-01-14,1
CL46970,C940616,V940616,10000,2026-01-15,1
CL46971,C264136,V264136,10000,2026-01-16,1
CL46972,C224311,V224311,10000,2026-01-17,1
CL46973,C653453,V653453,10000,2026-01-18,1
CL46974,C457475,V457475,10000,2026-01-19,1
CL46975,C18962,V18962,10000,2026-01-20,2
CL46976,C136839,V136839,10000,2026-01-21,1
CL46977,C396429,V396429,10000,2026-01-22,1
CL46978,C327669,V327669,10000,2026-01-23,1
CL46979,C870566,V870566,10000,2026-01-24,1
CL46980,C745878,V745878,10000,2026-01-25,1
CL46981,C208588,V208588,10000,2026-01-26,1
CL46982,C940793,V940793,10000,2026-01-27,1
CL46983,C491810,V491810,10000,2026-01-28,1
CL46984,C71074,V71074,10000,2026-01-29,1
CL46985,C982200,V982200,10000,2026-01-30,1
CL46986,C195913,V195913,10000,2026-01-31,1
CL46987,C954233,V954233,10000,2026-02-01,1
CL46988,C146613,V146613,10000,2026-02-02,1
CL46989,C589166,V589166,10000,2026-02-03,1
CL46990,C595556,V595556,10000,2026-02-04,1
CL46991,C546031,V546031,10000,2026-02-05,1
CL46992,C967395,V967395,10000,2026-02-06,1
CL46993,C547948,V547948,10000,2026-02-07,1
CL46994,C914465,V914465,10000,2026-02-08,1
CL46995,C856515,V856515,10000,2026-02-09,1
CL46996,C833825,V833825,10000,2026-02-10,1
CL46997,C13594,V13594,10000,2026-02-11,1
CL46998,C223378,V223378,10000,2026-02-12,1
CL46999,C781445,V781445,10000,2026-02-13,1
CL47000,C936840,V936840,10000,2026-02-14,1
CL47001,C848042,V848042,10000,2026-02-15,1
CL47002,C78518,V78518,10000,2026-02-16,1
CL47003,C173877,V173877,10000,2026-02-17,1
CL47004,C497519,V497519,10000,2026-02-18,1
CL47005,C341730,V341730,10000,2026-02-19,1
CL47006,C422277,V422277,10000,2026-02-20,1
CL47007,C935751,V935751,10000,2026-02-21,1
CL47008,C290699,V290699,10000,2026-02-22,1
CL47009,C217665,V217665,10000,2026-02-23,1
CL47010,C439624,V439624,10000,2026-02-24,1
CL47011,C733037,V733037,10000,2026-02-25,1
